entity_id	radio	tv	fixed_tp	mobile	pc	laptop	fax
EC-06B	70.25907570340003	76.59237292400003	47.40444969479997	72.03087009149999	10.112277248100003	2.404143580799999	0.23971111690000008
EC-06C	102.01256047810001	103.59021878170002	61.04235880569999	97.07814988850001	10.883366987399995	2.1518046327000007	0.21857644820000002
EC-06D	90.6489480899	91.85141758440001	63.085417271199994	82.74486091950001	7.211258769700003	1.2982742903	0.2521929117
EC-07	650.9971589072002	734.2179708833002	390.44969437649996	708.2913652039999	127.0527754139999	38.30665830019996	2.095399914600001
EC-07A	34.938300432600016	42.33119390220001	19.3442708096	40.9670136424	7.353481600699999	2.7382819809999996	0.1583645648
EC-07B	40.20435321720001	47.472448142500006	25.8439196038	45.068913875199996	10.8146339313	3.0437211252000007	0.15471395470000004
EC-07C	42.552891276800004	48.41478707470001	21.1182551425	45.81719255989999	6.725210842900001	1.3557076331000002	0.07439093670000001
EC-07D	72.73451919869999	83.89983067220007	47.588299389099994	78.28336317310001	12.038183485099998	3.6667461387	0.1915091361999999
EC-07E	77.96242806820001	79.63700962470006	45.19870828220001	78.92183068869994	8.5760114761	1.469204908	0.15436906080000007
EC-07F	125.39050833039995	133.4321958182	76.42276717150004	128.5141766173	20.482570300099997	3.9456372696000024	0.2297875864
EC-07G	66.3110247195	81.36142504219998	39.338725669000006	77.61937771749999	13.298042547800002	5.2174711837	0.3268341662
EC-07H	36.373991437699985	42.426754663	24.167251250200003	42.15190121670001	12.988080407700002	5.7901423135000005	0.3173218930999999
EC-07I	82.5442524572	91.32506198819996	48.44599638470001	88.18403078930001	21.324359130799994	6.764559830300002	0.2644170732
EC-07J	71.9848897689	83.91726395540003	42.981500673900015	82.76356492389998	13.452201691499997	4.315185917100002	0.22369154250000006
EC-08	493.8827561723001	530.5568615100997	291.4408964848003	510.7428301787999	79.55478820679993	18.902493398099974	1.2322158591
EC-08A	58.20321587839999	58.946222548800016	31.608884948900005	56.81906763529999	4.8333462550999995	0.9814956550999997	0.0949633015
EC-08B	97.63271618819996	99.9378671216	58.56606244459997	95.39976127960001	10.890629181799998	1.900526883	0.19721942900000003
EC-08C	80.20672359280003	83.62480567119998	47.642252443199986	79.64624821899997	10.897564290600004	2.0889347290999996	0.12200478009999999
EC-08D	81.73122175410002	87.1025612689	47.1320205683	82.73078708349999	14.813353822600002	3.126402513500001	0.1501196984
EC-08E	64.74505302339998	73.93586023389999	39.80869445599999	71.60761520799998	11.487667580700002	2.9192409019000007	0.19229413420000002
EC-08F	50.822207110399994	57.77046317350001	34.1465692214	55.51832103640001	15.826544772200002	5.148716528799999	0.3062479022999999
EC-08G	60.541618625000005	69.2390814922	32.5364124024	69.02102971699999	10.805682303800001	2.7371761867000006	0.16936661359999994
EC-09	401.2820375934001	456.91069043149975	222.37686758039996	443.5878311294995	54.991585780899946	12.498828173600003	0.8646286438999999
EC-09A	121.69276805	131.02856056549996	64.45815029430003	125.28662362729999	12.850223132200005	2.3546921990000005	0.18371381800000006
EC-09B	73.7879422372	80.33393924689997	39.115829939700006	77.1553724694	12.313029631499997	3.014399058299999	0.17539783830000003
EC-09C	122.74746928220006	144.4515462543	66.19068309799998	140.05500569179998	19.121916205300003	4.6037018357	0.31519142210000006
EC-09D	83.05385802399998	101.09664436480001	52.61220424840001	101.09082934100003	10.706416811900008	2.5260350805999985	0.19032556550000004
EC-10	265.85597069469975	241.71538784419985	119.27540857359998	391.2389573690001	49.88754696399998	26.661351546099997	1.7588533217999995
EC-10A	31.007791011300004	19.756450705200006	13.308717992800002	42.30280568120001	1.859375556	1.2171517718999993	0.1912599537
EC-10B	12.6769884792	14.517897120299999	8.0976540572	17.750798206200002	2.7967493616000003	1.2245288612999998	0.12766563770000003
EC-10C	29.347197435299993	31.898680879000004	15.246476704600004	45.665547398	6.820744314399999	2.9192974564000003	0.17383366920000004
EC-10D	14.008857337500004	17.549811188000003	8.232086550099998	21.4025065834	3.2145108942	1.5559873514999998	0.16402736810000001
EC-10E	16.227142413800003	18.259276058000005	7.21211046	23.5537004404	3.6550206458	1.9431028793999996	0.11378314700000002
EC-10F	16.238845606	21.6394368264	9.393283462900003	26.522992293600005	5.0026975135	2.3676801152	0.1473139899
EC-10G	22.949060939299997	25.931845975799988	10.995123709199998	40.302158699300016	4.2190206440999996	2.8600202854	0.1326441459
EC-10H	31.83219070849999	28.184984070600006	12.653150829500003	48.4544297582	5.9951183099000005	3.3441650148	0.19094118580000002
EC-10I	25.11927521819999	30.893834794300002	17.372693714399997	33.1899665827	9.958782636299999	4.893392647100001	0.2257874998
EC-10J	13.688061047300003	20.692125946999994	9.1943094769	22.902888610499996	5.0499204964999995	2.7800270444999997	0.1637225844
EC-10K	52.76056049829998	12.391044279599999	7.569801615999998	69.19116311549999	1.3156065917	1.5559981186000007	0.12787414030000002
EC-11	202.01207942129994	122.1334647784	70.88015254410007	287.11488223239996	13.806303728500003	9.385512907700003	1.0777585721
EC-11A	80.83123091700004	56.261301044500016	31.140940279200002	113.56754354800003	5.524347302800002	3.9346889108000007	0.33520204600000003
EC-11B	52.313283537699995	44.474194890800014	29.63046572189999	75.30023096869996	6.824643671199996	4.148472348499999	0.5874642501
EC-11C	68.86756496660001	21.3979688431	10.108746543000004	98.24710771569995	1.4573127544999995	1.3023516484	0.15509227599999997
EC-12	140.0732323814	180.35221345690005	62.89834370680001	238.30438954419975	26.473250510599993	9.851408181300004	0.9437747806000002
EC-12A	20.8502734388	24.744694292800002	6.420688337300001	38.897844504300004	2.3798338338000002	0.7049992085000002	0.07398031159999999
EC-12B	26.95469954920001	33.06484482489999	7.260448877999999	52.14466572659999	2.8992995416000014	1.0344471976	0.12622672600000004
EC-12C	92.26825939339999	122.5426743392	49.21720649149999	147.26187931330003	21.194117135199992	8.111961775200003	0.7435677430000002
EC-13	269.39778242209985	340.55968601390003	135.95583690619998	368.58350551209986	42.9909495917	13.945135972600008	1.3910480899000002
EC-13A	82.64913091999999	89.33650502780004	60.00888928670003	87.3512383778	8.0561292224	2.3175685235000016	0.16427247009999998
EC-13B	55.17687237939997	70.9009410943	16.045905043500003	84.17378419139999	9.971360778299998	3.2365038934999997	0.36791056320000004
EC-13C	59.61756901779997	86.4265542702	27.268675639800005	93.37211954479996	16.051710658000005	5.480376526899997	0.5567586691999998
EC-13D	71.95421010490001	93.89568562159994	32.63236693619999	103.6863633981	8.911748932999998	2.9106870287	0.3021063874
EC-14	97.19765112450001	123.85369087010001	49.70798539550003	160.76973256760002	12.826145587600008	5.486493403899997	0.5921294433
EC-14A	54.49486130900001	69.43671261309998	29.306457294700003	85.42323344060003	5.879497488099999	1.7955794186999992	0.186487009
EC-14B	29.853447166099993	39.30936405610001	17.340193658699995	48.65610951080002	5.6860434147	3.214478281599999	0.37777750920000003
EC-14C	12.849342649399997	15.1076142009	3.0613344420999997	26.6903896162	1.2606046848000005	0.47643570359999987	0.0278649251
EC-15	1170.9384164042979	1279.051140582998	711.8689972876006	1268.575125821801	193.67227662930026	53.72722675300002	3.135559663600004
EC-15A	89.46035394139999	96.53797623230005	57.21165263299998	97.18990896859998	7.4276581965999995	2.1595506956	0.16725432489999997
EC-15B	95.89621014329998	100.50753030930004	57.21912366939998	100.54388947799998	9.936191489899997	2.3834855933	0.15424375760000003
EC-15C	124.31923461740001	132.10810580470002	74.1047300464	131.60812610420004	11.496608915700005	3.0449912937999986	0.17106877690000002
EC-15D	84.97161454180001	92.47107035220003	52.79868109480002	90.61450277900003	12.318516317800002	3.3506366114000006	0.2610021009
EC-15E	40.87431683959999	45.870490792300004	24.686369265200014	44.9150966942	6.642772677400003	1.4833205089999992	0.09823132289999999
EC-15F	73.9402984219	82.2098866492	43.8461060714	81.29386198600001	10.2300542838	2.5826935485000004	0.15970612269999995
EC-15G	65.96146966130003	77.4990411603	36.02841443049999	75.4389484697	9.728552096700003	3.0781812769999983	0.24685486319999997
EC-15H	64.5547542482	72.6019472005	37.006274595099995	71.11881531299996	12.179564209699997	3.4965187450000004	0.14922935190000003
EC-15I	82.70683413479998	92.64290926459998	50.87098020550003	90.94843879619998	15.7038926783	4.2617861234	0.26171097229999996
EC-15J	90.6729567436	97.8473186724	56.9120733002	96.6220106398	18.090901320000004	4.499389011699999	0.1563170142
EC-15K	120.28099390079996	131.79053469139996	81.78733708069998	128.61471596660004	26.919431721599985	7.231170986400001	0.3104425369
EC-15L	100.43711296459999	111.82941904309996	64.77660533409998	110.54920873239996	28.586411527399985	9.835436998999995	0.6519239587
EC-15M	53.08559241610001	59.4256853668	31.119927650500006	58.4508159	12.900439708200002	3.3802719143	0.1668888361
EC-15N	83.7766738295	85.70922504390003	43.50072191080001	90.66678599410001	11.5112814862	2.9397934446	0.18068572440000003
EC-16	354.3803871171997	423.39571394250027	185.12404574579992	442.39253012320034	60.659547589899965	27.408472284300043	1.4769726144999995
EC-16A	39.1433467364	43.850078708899986	13.967452190700003	56.14704318659999	5.315318139100003	1.6747363745999997	0.1498683379
EC-16B	64.4187574346	67.141521536	29.204798544900008	75.08736229639999	4.5899352111999985	1.3134268541999996	0.13032224969999998
EC-16C	119.99824114650005	145.82098235109996	61.9640040048	149.26987771120002	18.190887735499988	7.391663849699994	0.38570393319999996
EC-16D	63.50303810720003	80.71759631720003	39.69909751600001	78.99327130970002	14.893969419000003	7.406768023499998	0.3567766510999999
EC-16E	67.3170036925	85.86553502929999	40.288693489400025	82.89497561930001	17.669437085100007	9.621877182299997	0.45430144259999994
EC-17	467.29998760229944	524.8792478015993	321.87893504920015	513.1621192824999	52.45155563769999	12.826897980900016	1.0969252176000006
EC-17A	50.4416979744	54.73158385470001	42.90981899229999	50.810583133899996	3.1911282446	0.8427589119999996	0.0938512191
EC-17B	79.53528026299999	85.5302341019	56.009931247399976	85.7105200285	5.606058797000001	1.1044694260000003	0.13825259260000003
EC-17C	52.69769217640002	58.42014724329999	37.4791278499	57.5589177009	5.5525004046	1.3211783206000005	0.1134489685
EC-17D	33.03210211370001	37.93951953350001	21.6918037891	39.254368500700004	2.5222324783999994	0.5201305690000001	0.0413420355
EC-17E	79.47243585250001	92.20202007610001	51.32690600329998	88.8310505858	12.106176328000002	2.2818475138000007	0.19552722679999998
EC-17F	101.10547372990003	116.22735492039995	67.09592022439999	112.81396105529997	15.862087222600005	4.596606980399998	0.26788091470000003
EC-17G	71.01530549239997	79.8283880717	45.365426942800006	78.1827182774	7.6113721624999995	2.159906259100001	0.24662226040000002
EC-18	192.06154055780016	227.71520613159996	124.87751233989995	223.02218152719988	23.13645660039999	6.443022407000001	0.46282627620000005
EC-18A	55.320237337900004	64.82509991479999	32.4193157518	63.5613921239	7.436161074199998	2.1871069494999995	0.12783309639999998
EC-18B	47.84548946579999	56.28190181390001	29.755833433099998	55.35006787219999	4.754758836100001	1.0522850998999997	0.07434746209999997
EC-18C	88.89581375410006	106.60820440290004	62.702363155	104.11072153109995	10.945536690099999	3.2036303576000007	0.2606457177
EC-19	416.44809928220013	430.01089842049976	285.9207225428002	391.68872050200014	46.37777972500001	11.387886772399998	0.8540382759000003
EC-19A	49.792026384799996	51.21710321920001	27.869867214200006	52.81181459180001	3.0285265135	0.6741969280000001	0.08261576890000003
EC-19B	48.8530913837	46.086145684000016	35.5300877226	42.3242621566	2.6197892398000002	0.5205292728	0.0560785672
EC-19C	49.3522348489	48.11303355669998	38.500101376399996	41.23511207930001	4.0302590381000005	0.8326996219000001	0.0660032717
EC-19D	22.9182732231	25.157422679200003	17.22618005330001	22.7560715991	6.000412281899999	1.7488663136000002	0.08491341660000001
EC-19E	43.27704511289999	46.97225939320001	31.7946024465	40.77032296550001	5.766838050899999	1.1209747709	0.0717326784
EC-19F	51.735029382400015	54.3437761955	35.71979994370001	46.53284866509999	4.0895731276	0.9047668213000003	0.045500386399999995
EC-19G	49.11073611330001	52.99445971009999	30.711564392899998	48.9883432619	6.813430394600001	1.6024141385	0.1496756947
EC-19H	53.449561367	56.3880859712	35.960630962999986	49.7114676787	8.278935150699999	2.3480025531999997	0.17943119499999996
EC-19I	47.960101466100014	48.738612011400015	32.6078884302	46.55847750400001	5.750015927900002	1.6354363521999997	0.11808729700000001
EC-20	219.55359288479994	206.58039441480003	134.10025120330005	217.12357004539996	14.6188952256	3.7569631703999984	0.35028750840000006
EC-20A	76.26735479969997	67.71374966969996	48.2439847076	73.3543955956	4.8934535089	1.2619957867999996	0.1227202281
EC-20B	81.80526134350002	73.2779653909	52.138845265600004	77.70739036429998	4.890607913500002	1.400932957	0.11131202050000001
EC-20C	61.48097674159999	65.58867935420001	33.7174212301	66.06178408549997	4.834833803199999	1.0940344266	0.11625525979999997
EC-21	407.3939374404999	433.8416981746999	229.94964619689995	433.21958952869994	54.7911490443	12.296889651599999	1.0208119806000002
EC-21A	70.7937218263	80.27579590240002	39.37063289100001	81.3077504732	12.0385178122	2.7514831165999993	0.1610688461
EC-21B	35.770552259700004	40.6616778874	21.473381184999997	41.02371578229999	6.468382271600001	1.9770043499999999	0.16036315049999997
EC-21C	25.072843402200007	29.064071008599996	13.5587901087	29.349778022999995	4.378153835500001	1.07896188	0.1003391038
EC-21D	75.83467702540005	76.5547340343	45.7682530819	74.33093571780002	9.8063248882	1.9343995271000003	0.2099874327
EC-21E	67.9881846051	69.47005153100001	34.1150693009	69.92735361899999	8.762309102399994	1.5204694156000003	0.13180048770000005
EC-21F	43.31982322269999	49.54303450329998	26.179488882500003	48.5117955082	5.3389036102	1.3131242601000002	0.07536157320000002
EC-21G	38.82460187050001	37.536426263	23.179896792099996	40.062134711400006	3.3886957561999993	0.6876991422	0.061576322800000007
EC-21H	49.78953322860001	50.73590704470001	26.304133954799994	48.706125693800004	4.609861768	1.0337479600000001	0.12031506379999998
EC-22	434.52130923680005	461.0391506353998	282.13821763379997	448.3041068738995	82.38587833750005	19.162652648199998	1.1228790696
EC-22A	59.474828897799995	63.89393076109999	39.58471919340002	62.5925752661	12.805747078200001	2.8528788714999997	0.18500759430000002
EC-22B	39.5853394642	42.2093457478	27.212558956	39.426917006600014	7.3268524071000005	1.7236096255999995	0.12011355369999999
EC-22C	46.3732957725	51.271437116	33.2085287613	49.10225932669999	10.654854303100002	2.9641671514000008	0.1687472364
EC-22D	68.58487779170001	75.6742746616	47.2629061176	71.34586942429999	13.929723820400003	3.5492382919999996	0.20030205190000003
EC-22E	55.35018545420001	57.58425754000001	32.6384450071	58.51359068120001	14.238596124300003	3.0668596118000004	0.18071456050000004
EC-22F	46.87787873969999	48.312420194199994	30.215455275200004	46.62822468509997	7.836854128000001	1.6174642135999997	0.07350202859999999
EC-22G	43.30620824979999	44.96787499880001	26.401741120399993	43.49638010459999	4.9171813358000005	1.0553233414	0.05191160280000001
EC-22H	28.672451843799998	30.089633966799997	16.8753304404	30.35993877390001	5.143776237300001	0.9698397193	0.0674596802
EC-22I	46.296243023100004	47.035975649099996	28.7385327624	46.83835160540002	5.532292903299998	1.3632718215999993	0.07512076120000001
LG-11031	37.74081133639999	47.31300108129999	26.331434408199993	45.884960482000004	13.354541227099999	10.1499229047	1.0075647474
LG-11061	9.0178778252	11.2115805602	4.7656539453999995	10.7131505146	2.8657856085	1.3030693474000001	0.0662231728
LG-11062	24.678149781000002	29.6922528809	15.331683939700003	28.791731953299998	9.7675892839	4.298156508399999	0.26552322729999994
LG-11090	43.4041118432	51.627777008900004	31.2463112441	50.02964775259999	17.263055844599997	10.074787921000002	0.8701424154
LG-11121	69.5060859363	81.255867825	44.44586126080002	79.28043572710001	24.442061401900002	8.642133728500001	0.4891984693000002
LG-11151	66.0536824028	76.006557836	38.589373432399995	74.8990564372	16.060654725400006	4.044644099800001	0.24107686460000002
LG-11152	9.592867837799998	11.4203423206	6.3007751085	11.9801148612	2.9789648917999996	0.9799401853999999	0.059635041099999994
LG-11210	31.099335021199995	37.0496409896	23.552673167300004	36.080231591600004	14.459224598399999	8.755774443099998	0.6440823433999999
LG-11240	15.1401816275	18.0486628914	12.831084800699998	17.5229901014	7.3908526327	6.375682328199998	0.6931595327000001
LG-11301	20.5592512158	24.638707923499997	16.4415244889	24.2853009905	9.119653553600001	6.778014649199999	0.558611773
LG-11330	27.374343457200006	36.7308196365	19.5103296727	33.70655304889999	9.310203571299997	5.408122975500001	0.41573481040000004
LG-11361	13.434855513399999	15.8675363236	9.9623820898	15.770177011299998	5.940042546100001	3.7621874282	0.3118054419000001
LG-11362	41.75132518429998	49.80688068440001	28.41444853270001	48.3413023338	16.800681735500003	7.302094226200001	0.4456805122000001
LG-12030	24.5683476669	33.9170573132	18.1293325965	32.18096359570001	8.1351473073	4.3760640272	0.30620304509999996
LG-12061	41.36073081959999	52.7221087717	25.573171849299996	52.8936978006	11.938550045300003	4.9400131703	0.31187388779999997
LG-12062	8.3070034825	10.8660924274	4.4295346819	12.7490266704	2.8347240392999997	1.2104195134000002	0.0809675971
LG-12090	88.11909768929998	103.29691166389998	45.75612450270003	100.59548434790004	18.555693076799997	4.9248262618	0.32482850080000003
LG-12120	111.32042222010001	126.01591346410002	68.22924411920002	121.76168525630004	27.343558512100007	7.223409485000001	0.43255316369999985
LG-12151	86.08052272890002	101.1634751707	53.170351738499996	96.23255224690004	24.5853994653	6.869918944899999	0.40292342330000014
LG-12152	4.5383165372	5.2550715209000005	3.3035026209	5.0342697855	1.5135066453	0.6614704807	0.0610565476
LG-12181	4.298439939	5.4066509301	3.1221416086000002	5.305867554300001	1.7670033613	1.0527376684	0.0909612846
LG-12182	27.875535236900003	35.502748877100004	19.649438051199997	33.3809617201	9.099092982199998	4.728131011300001	0.3107048587
LG-12211	33.615699240000005	41.65268333959999	23.456709863100002	40.0165759	12.420295133899998	5.7007734461999995	0.38767420419999993
LG-12212	6.5242410605	8.9076596625	5.144681917200001	8.3940990147	2.5788598683000004	1.3347678907999998	0.12294752610000001
LG-12241	25.517356220599996	29.5930903291	19.9099917932	28.194079169600002	11.2381963298	4.7656421742	0.3193659884
LG-12242	51.02250789480001	61.07249674779998	33.7621762438	58.409924351800015	17.861924438099994	5.899491899200001	0.31931943959999987
LG-12270	115.19856564960001	131.79012685420005	74.32779084539997	127.65457058150005	36.668737740299974	10.511695273299997	0.7537076743999999
LG-12300	96.68971164140002	113.19663171749994	57.406105336299994	109.75906178400002	23.719923506699995	5.707817906200002	0.43952662270000015
LG-12330	67.4235167252	80.9017089062	43.40757900699998	77.6088562926	22.450375599599997	7.8058910105	0.430088962
LG-12361	21.9248880303	26.2143370241	15.1209853875	25.354172176999995	8.9720820917	4.7729027059	0.4110686252000001
LG-12362	4.267649090700001	5.3292618049	2.1057250581	5.3777240343	0.9599137878999999	0.40425599339999996	0.0372573917
LG-12390	32.625847872799994	40.6624831393	20.7692310715	41.478519030899996	11.135326849099997	4.1440662653	0.2885869582
LG-13031	41.54822395710001	50.13169526030001	27.725454709900003	49.264582345300006	15.4063822107	5.911067229999998	0.34026577309999995
LG-13032	10.8072333447	13.523793054100002	9.2549858696	13.132884821	5.2593301602	3.2399161237000005	0.3049335123
LG-13060	41.79449011620001	49.69267417509999	26.384879747800003	49.5303107497	12.611836610400001	3.5801098462999987	0.21101143090000002
LG-13091	63.11995030149997	73.82272428689998	36.361332621799995	72.78347669309996	16.098309164099998	4.282165873200001	0.2574276159000001
LG-13092	3.8752087907	4.5630837728	3.0860603889	4.3694911912	1.8946036178999999	0.8182451121000001	0.0649615539
LG-13120	38.07661169450001	40.50238529830002	20.8002448942	42.23820592040001	5.616621994699999	1.1840361786000002	0.0808459859
LG-13150	24.142254353099997	27.5850766526	15.987871297599998	26.42893494160001	6.064784210600001	1.334220222	0.07929137730000001
LG-13180	29.840756532500006	35.7227762697	17.9554832033	34.74253920740001	5.8947465839	1.2802091354000005	0.060487055100000006
LG-13211	51.36732942729999	61.715184197	32.6393121963	58.36001383420002	13.564875507599998	4.1501645739000015	0.23899907289999997
LG-13212	11.3533886499	12.848038144300002	8.3233569611	13.3149437672	4.1222888803	1.7840998394	0.13584597089999997
LG-13241	47.791484757100015	57.45168444510001	29.526291559500006	57.91238333810001	10.034434228899999	3.6833910827999996	0.29294211310000007
LG-13242	6.7401869266	7.527129913399999	3.3656014673000003	8.2067297673	1.3750801951999998	0.5501105087	0.0639537574
LG-13270	31.742097749799996	36.955707417	20.4355458527	35.4300488034	6.052083647800001	1.5608314179	0.061230412000000005
LG-13300	39.884329132	45.684082338199985	26.20392271750001	44.294320678800005	8.073980238799999	2.2072464643000007	0.12510659549999997
