entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
EC-02I	926.9690801454935	17.06515946228929	944.0342396077828	1323.1338371683348	486.9896884195692	411.3319852521573	28.647406473767003
EC-02J	963.0937809819907	12.05178985667671	975.1455708386674	1310.710032630353	426.7153458913669	496.91087293413284	39.467562156490935
EC-02K	613.4528099737021	5.408460764260901	618.861270737963	772.0551280802571	276.8264017402032	326.29635401448	10.330054219018862
EC-02L	1102.4384114478655	15.386204678832703	1117.8246161266982	1486.19506391189	537.5063911890023	530.8352922260632	34.096728032800065
EC-02M	969.2705495161607	14.238198909268306	983.508748425429	1361.109910513401	441.48734154173246	472.0685165903348	55.71469138409337
EC-02P	14994	477	15471	15471	6605	7793	596
EC-03	7786.737284238098	314.4155125948158	8101.152796832914	9841.868755188225	3483.3942581906667	3946.1069945809886	357.2360314664425
EC-03A	756.3383805258325	11.064988849952213	767.4033693757847	1084.7566666042014	314.3758596780541	392.8278769934224	49.134643854356014
EC-03B	149.78406169665809	2.362413402466123	152.14647509912422	199.58460415668162	70.69881486645461	72.95273626421506	6.13251056598841
EC-03C	462.3846944876241	5.924763840727012	468.30945832835107	650.6459404519909	223.75358125074735	226.07848858065287	12.552624656223843
EC-03D	556.2639626750745	12.90261438504087	569.1665770601154	850.8394463226383	274.25386599112437	271.1161847656713	10.893911918278825
EC-03E	206.28640375638574	3.8204150200349756	210.1068187764207	375.94271098687744	95.60108367872438	106.22461203750879	4.460708040152569
EC-03F	571.9754832476275	13.969991291690238	585.9454745393177	913.4280610980098	271.3499342109445	269.8338111250246	30.79173791165833
EC-03G	252.03618861725536	4.065006152671108	256.10119476992645	426.2913880789724	119.21501615455024	127.2927640950724	5.528408367632706
EC-03H	198.66810923164027	3.305319652233261	201.9734288838735	450.37993748885117	96.14610236006732	96.78052071942112	5.741486152151826
EC-03P	4633	257	4890	4890	2018	2383	232
EC-04	12016.833595582691	285.1139449678475	12301.94754055054	15526.967487886082	6520.5255116580865	5277.076230186334	219.2318537382715
EC-04A	186.80723960489738	1.7577926302714852	188.56503223516887	265.1459750399243	100.72886969894127	83.87277459040634	2.2055953155497723
EC-04B	309.3239391197197	5.218597173553083	314.54253629327275	510.5165918980323	166.58282952751358	138.8407235550079	3.900386037198198
EC-04C	778.8184662706831	13.02079797765521	791.8392642483383	1038.7016599490878	445.4348925187385	321.5135500636402	11.870023688304341
EC-04D	198.884556141062	3.092798270503986	201.977354411566	299.2242264558843	96.40556681529523	99.88296176192407	2.596027563842724
EC-04E	88.20329652324935	1.5274273355834453	89.73072385883279	124.62275125339976	44.66035324573189	42.430038994658716	1.1129042828587346
EC-04F	924.8277327457307	13.548516565672465	938.3762493114032	1625.8552766191863	507.02077595026367	403.3929330290391	14.414023766427954
EC-04G	379.0562502117855	4.158347734742978	383.21459794652844	477.9089830910508	219.48941072820304	156.24462064992716	3.3222188336552474
EC-04H	928.220841155588	11.334113334460332	939.5549544900483	1383.2783180447182	482.7758401323926	421.51424021068925	23.93076081250612
EC-04I	658.2134292084279	10.355956374153894	668.5693855825817	1009.7231807499949	394.04937031755276	242.65016972302004	21.513889167855062
EC-04J	281.9471266752808	3.3254548369754873	285.2725815122563	479.3615588482179	132.99982080036216	144.21634112065794	4.7309647542607065
EC-04K	174.63372255534014	3.516072314142735	178.1497948694829	321.0685451512556	106.00638384202696	66.61358820612236	2.013750507190839
EC-04L	1565.8291731551337	18.317728255446532	1584.1469014105803	1963.7525890872807	878.6840633173579	672.3350316737977	14.810078163978048
EC-04M	936.0678222157936	11.94034216468584	948.0081643804795	1237.8078316980466	554.6873347637071	368.56925660744275	12.811230844643733
EC-04P	4606	184	4790	4790	2391	2115	100
EC-05	1469.1082109167767	59.29416373534229	1528.4023746521189	2591.8969753766014	812.6031358781635	622.2362415352126	34.26883350340047
EC-05A	52.574872173715775	0.7048681600577036	53.27974033377348	501.1128884959253	29.549178945164126	22.07895854298395	0.9467346855677
EC-05B	35.06632172561301	0.3819314429655853	35.44825316857859	79.29899808240006	17.466612202289774	17.183057040088052	0.416652483235184
EC-05C	301.15846466747774	7.017431763514956	308.1758964309927	740.2556906303109	190.12238453894517	104.4127158074612	6.623364321071352
EC-05D	69.30855234997004	1.1899323688040409	70.49848471877408	210.2293981679651	42.464960191764405	25.561510144679396	1.2820820135262392
EC-05P	1011	50	1061	1061	533	453	25
EC-06	4144.669598695461	88.47826621803853	4233.1478649135	4943.29626175804	2443.8366763588247	1620.1379464864863	80.69497585015041
EC-06A	967.2229133807385	22.202299092664973	989.4252124734035	1275.7859780717397	660.0890198340422	278.42510477074893	28.708788775947365
EC-06B	891.9335441786915	11.303142913619293	903.2366870923107	1104.7765170982407	502.35564340778814	381.9109310140344	7.666969756868947
EC-06C	306.1649421651907	4.7496837158864995	310.9146258810772	367.7376649195735	187.57952286282307	115.53440719320442	3.051012109163203
EC-06D	512.3481989708405	8.223140495867769	520.5713394667082	685.9961016684858	280.8124902541712	225.26750350849835	6.268205208170903
EC-06P	1467	42	1509	1509	813	619	35
EC-07	7160.669884952124	302.6347162437027	7463.304601195827	10402.079869576628	3070.000191944495	3821.046433598277	269.6232594093523
EC-07A	150.04075216514414	2.724344524854668	152.7650966899988	693.1943291019101	85.64868311780756	58.43887175228378	5.953197295052793
EC-07B	32.8506817061819	0.7079888298746099	33.55867053605651	235.45348518863275	15.490795597656465	16.255423533921043	1.1044625746043915
EC-07C	114.69262564888463	1.7143720523640444	116.40699770124867	543.6830097454106	47.798055234785615	64.74876698431885	2.1458034297801616
EC-07D	264.79024995049207	3.7123029368967564	268.5025528873888	814.434567731159	109.12184117854713	149.69644317780666	5.97196559413826
EC-07E	245.2705120223187	4.04530731584298	249.3158193381617	354.6295581177249	119.61620786671816	121.34292964717193	4.311374508428626
EC-07F	304.56675840880723	4.993207347905399	309.55996575671264	411.4893989823023	128.249239927033	170.3924136717125	5.925104810061765
EC-07G	394.52859593800616	6.953657998907344	401.48225393691354	928.3285921041281	175.96109572235054	202.66253246815484	15.90496774750079
EC-07H	404.9744370952049	6.830868116639968	411.8053052118449	605.2062821256229	207.48357232012108	188.11325909836953	9.377605676714268
EC-07I	227.724730108425	2.074016252039311	229.7987463604643	325.32748405629667	95.04968502892113	128.9327983638677	3.742246715636148
EC-07J	200.23054190865955	2.87865086837763	203.10919277703718	403.3331624234401	75.58101595055422	120.46299490067028	4.1865310574350465
EC-07P	4821	266	5087	5087	2010	2600	211
EC-08	1653.672709182626	85.73042422605437	1739.4031334086803	5445.999669848378	719.8588551181093	874.6817113224677	59.13214274204913
EC-08A	165.29627151267263	2.88467177432088	168.1809432869935	445.23153613076397	77.51219897295549	83.55627316677067	4.227799372946475
EC-08B	31.968430436834655	0.5696680476165504	32.538098484451204	730.5936860873669	14.822539199748283	16.687922806649535	0.45796843043683466
EC-08C	105.76918848690786	3.197431541075355	108.96662002798321	774.2632420547671	61.7092744353388	40.45847491505097	3.6014391365180893
EC-08D	53.58993448481239	1.0256998213222155	54.6156343061346	732.8567599761762	14.475044669446099	37.20178677784396	1.9131030375223346
EC-08E	122.65483254450304	1.3195513173299178	123.97438386183295	792.8727098071785	64.40425468044869	55.86523509811181	2.3853427659425437
EC-08F	297.9020594965675	4.866784681145028	302.76884417771254	630.9977289408921	113.64970424420362	173.50038426665517	10.751970985708734
EC-08G	240.491992220328	4.866617043244411	245.35860926357242	636.1840068512338	93.28583891596834	142.41163429138552	4.794519012974124
EC-08P	636	67	703	703	280	325	31
EC-09	979.2996196938458	56.75055565063559	1036.0501753444814	2606.272626224936	463.77864139366665	487.1687895972865	28.35218870289259
EC-09A	76.4670815281607	4.1989129578574245	80.66599448601812	422.67790468688463	37.69521858999607	36.35257975580937	2.419283182355258
EC-09B	100.02271473802472	3.82128485343683	103.84399959146155	488.5407619242161	52.86759268716168	44.61797569196201	2.5371463589010315
EC-09C	127.7387654099954	7.617275819735025	135.3560412297304	532.6949332446673	62.723387385544015	60.71127679165175	4.304101232799631
EC-09D	346.07105801766494	14.113082019606317	360.1841400372712	806.3590263691684	169.49244273096488	166.48695735786336	10.091657928836671
EC-09P	329	27	356	356	141	179	9
EC-10	2336.4152969807487	147.02441066718174	2483.43970764793	11848.55245295828	620.039084166172	880.4525617884624	835.9236510261144
EC-10A	91.86405137089899	4.417182300690262	96.28123367158925	366.72247889338064	34.29986524764183	24.190743338008417	33.37344278524874
EC-10B	203.46868031311996	30.375836242560325	233.8445165556803	233.8445165556803	54.60553957830306	82.30749119542315	66.55564953939376
EC-10C	590.774167749675	28.58482455263421	619.3589923023093	3827.324202739178	149.83265020493852	197.55853244026792	243.38298510446864
EC-10D	99.61888946800644	7.052314517399789	106.67120398540622	461.60604113889525	31.707712633786254	27.631459012618027	40.27971782160216
EC-10E	385.95268646830397	22.362130992116576	408.3148174604205	1722.1586555320337	76.05565151889034	177.95130979129056	131.94572515812303
EC-10F	124.86053160253438	4.6238989337042185	129.4844305362386	794.8222840364704	25.36277236903106	51.885334569618294	47.61242466388502
EC-10G	192.31090615743975	15.70881595106798	208.01972210850772	817.4892238784406	53.31230283911672	79.78532039396056	59.21328292436247
EC-10H	60.76969696969697	6.2727272727272725	67.04242424242425	312.6969696969697	13.93939393939394	22.44848484848485	24.381818181818183
EC-10I	185.0736990402395	10.76581256787297	195.83951160811245	1383.384579260955	44.67142144345631	75.09265944645006	65.30961815033312
EC-10J	263.1283397041057	11.849062209106574	274.97740191321225	1217.7818026975106	85.96135945019904	87.71769226198728	89.44928799191935
EC-10K	138.59364813672804	5.011805127301559	143.6054532640296	710.721698528764	50.29041494141485	53.88353449035327	34.41969870495991
EC-11	84.73496652423734	4.197974682128321	88.93294120636565	459.19697549788214	44.21860329028476	23.824889486893998	16.69147374705858
EC-11A	3.568002410364568	0.0763181681229286	3.6443205784874966	24.104248267550467	2.304911117806568	0.7329617354624888	0.5301295570955107
EC-11B	23.364744856445423	0.8742299197954202	24.238974776240845	24.238974776240845	11.334580960130186	6.914018365686388	5.11614553062885
EC-11C	57.80221925742735	3.2474265942099723	61.04964585163732	410.85375245409085	30.579111212348007	16.17790938574512	11.045198659334222
EC-12	1399.924269040822	58.25178965000863	1458.1760586908306	2164.219349237717	652.1725786036155	249.51632273758167	498.23536769962493
EC-12A	435.5156510464901	14.327308377668917	449.842959424159	789.0111131691054	203.0122500335311	111.2059385199047	121.29746249305427
EC-12B	132.269855725842	4.208305345273073	136.47816107111507	246.55674742338138	74.11760342532648	21.133011625175655	37.01924067533987
EC-12C	443.13876226849	30.716175927066647	473.8549381955566	730.6514886452302	210.0427251447579	52.177372592501335	180.91866453123075
EC-12P	389	9	398	398	165	65	159
EC-13	2014.6248534274869	46.12830818823648	2060.753161615723	2609.955040159791	1044.4651518563373	862.7084989921294	107.45120257902018
EC-13A	300.51224010353025	3.6721663337406607	304.18440643727087	415.68392621217384	151.35423477370801	145.45048721428861	3.707518115533591
EC-13B	306.213776616544	7.89795065941488	314.1117272759589	412.7762077423483	164.64969251004229	119.64888379367957	21.915200312822154
EC-13C	465.37877792710407	8.824025140709153	474.20280306781325	678.7723492618453	288.6826793852248	149.50023746248598	27.19586107939331
EC-13D	331.5200587803086	8.734166054371785	340.2542248346804	474.7225569434239	144.77854518736223	156.10889052167522	30.632623071271123
EC-13P	611	17	628	628	295	292	24
EC-14	705.1982310737609	11.762440623631093	716.9800817448586	1066.6468354639878	345.1400514198951	273.4295805488151	86.64800915251726
EC-14A	191.84981078296371	2.9993933499600383	194.84920413292377	354.0843243555547	91.45922445088542	94.53286021049793	5.857726121580371
EC-14B	58.52218961356255	1.4856017042576648	60.00779131782022	147.31384262431845	21.329559336173762	15.163654917617615	22.028975359771177
EC-14C	208.8262306772346	2.2774455694133904	211.1230862941146	314.24866848411466	105.3512676328359	71.7330654206996	31.761307671165717
EC-14P	246	5	251	251	127	92	27
EC-15	3359.649159299668	38.13915768590383	3397.7883169855727	6340.782932142157	1684.869143561961	1609.0565588080221	65.7234569296859
EC-15A	152.93972433333593	2.0453809005737185	154.98510523390965	340.60621619717756	70.90094941414964	76.59001432339566	5.4487605957906435
EC-15B	131.46868702073036	1.4050910246439712	132.87377804537434	338.36983517724093	71.67757958907202	57.016800046829395	2.7743073848289472
EC-15C	89.36695662192523	1.1566910536321215	90.52364767555734	90.52364767555734	40.51212627455498	44.423641914856844	4.431188432513394
EC-15D	114.96455578826199	1.1837759196789717	116.14833170794097	330.68835632863835	67.2318342419543	45.32091640154119	2.411805144766503
EC-15E	145.60793510989123	1.2790602404702893	146.88699535036153	340.12402449765466	71.72630630261567	72.13617091005919	1.7454578972163617
EC-15F	217.54503562742673	2.3179267824380254	219.86296240986474	430.3557729231557	105.13006144131074	108.56667875581346	3.8482954303025134
EC-15G	290.9179176121487	2.530703438645488	293.4486210507942	416.64718100890207	142.5930877989178	145.17651422586837	3.1483155873625415
EC-15H	292.8750010062387	3.88608573153552	296.7610867377742	615.8197142282149	151.24765546387601	136.4825276715637	5.144817870798954
EC-15I	301.04017415396794	2.809420146447655	303.8495943004156	517.6231941420938	150.1377399564615	146.78804670492778	4.1143874925786665
EC-15J	237.96388374768645	2.6672002401080483	240.63108398779448	396.21569706367865	133.55850132559652	101.1117002651193	3.2936821569706365
EC-15K	780.5280814858228	9.655221196014631	790.1833026818374	1322.456336775732	358.2730745134496	408.6604555283846	13.594551443988601
EC-15L	298.72784023231344	3.44818592034221	302.17602615265565	611.3978455358773	156.29477381604457	136.2148378065851	6.218228609683785
EC-15M	95.21488672584569	0.9409809096205914	96.15586763546628	130.78396510950404	50.587628954313324	43.24797785927271	1.3792799122596564
EC-15N	210.48847983407356	2.8134341817525983	213.30191401582616	459.17114547872944	114.99782446964403	87.32027639380482	8.170378970624705
EC-16	3725.937436812029	103.22402575446414	3829.1614625664934	4439.048343532042	1985.3197850898782	1638.7834631091373	101.83418861301331
EC-16A	162.27851600656112	2.713946073462467	164.99246208002359	245.22563998599313	104.61575038242503	54.162977570541294	3.4997880535947954
EC-16B	327.5712926852468	3.156133222812572	330.7274259080594	542.5095867701214	170.6721202320936	151.58273430174884	5.316438151404383
EC-16C	242.6052743796807	3.399682844273873	246.00495722395456	328.22054316249563	129.904160336878	109.22236880680151	3.4787452360011724
EC-16D	245.24354592264822	2.2857193326444274	247.52926525529264	338.8873462105756	130.74550223894437	109.4847778278265	5.013265855877339
EC-16E	449.23880781789205	6.668544281270795	455.90735209916284	600.2052274028567	257.3822518995373	183.3306046022191	8.525951316135622
EC-16P	2299	85	2384	2384	1192	1031	76
EC-17	2575.667741658742	18.735132093158267	2594.4028737519	4348.931947338342	1211.3888707672274	1311.9246048702696	52.35426602124531
EC-17A	98.81537502880897	2.131403061006735	100.94677808981571	221.98632534079948	38.85283096175022	58.23977601556965	1.722768051489104
EC-17B	209.26787072417554	4.570067166982801	213.83793789115836	801.1290284153907	75.3499189048025	131.82021607059406	2.0977357487789905
EC-17C	300.64094590438435	4.9698253767556295	305.61077128114	674.3423435737963	138.11024160202302	154.26552301541196	8.26518128694939
EC-17D	258.48823713927226	3.591279799247177	262.0795169385194	440.91350376411543	124.66271957340025	129.9909033877039	3.83461417816813
EC-17E	89.29939985136798	1.347149450123964	90.64654930149194	243.39115202308167	33.02177021988796	54.02253836017661	2.255091271303403
EC-17F	45.41870335820896	1.1711287313432837	46.58983208955224	186.77560634328358	22.3513526119403	22.301399253731343	0.7659514925373134
EC-17G	96.73720965252419	0.9542785076986786	97.69148816022287	303.39398787787525	42.040036893423185	53.28424876708203	1.4129239920189738
EC-17P	1477	0	1477	1477	737	708	32
EC-18	956.2650214212732	44.202256187592226	1000.4672776088654	2298.8729049037324	478.5554292488397	447.6511185441168	30.058473628316726
EC-18A	44.601964807216	0.4192451295700714	45.02120993678607	477.6345421611031	23.182350005545082	20.228577501755943	1.1910372999149754
EC-18B	145.97361482744765	6.38011506758015	152.35372989502778	693.9514442255481	93.87883599439364	49.801924980642376	2.2928538524116164
EC-18C	324.6894417866096	6.402895990442006	331.0923377770516	655.2869185170813	173.49424324890097	144.6206160617185	6.574582475990136
EC-18P	441	31	472	472	188	233	20
EC-19	1764.2212632883723	41.89103208430428	1806.1122953726763	4793.991917732957	1068.1028311945954	650.0713497149773	46.04708237879961
EC-19A	255.4759486318037	4.415082342967486	259.8910309747712	474.23059170761576	172.44195174027033	77.96933921534766	5.064657676185692
EC-19B	291.3901629312323	6.814885642163237	298.2050485733955	298.2050485733955	152.96429281725693	133.30872791249138	5.117142201483975
EC-19C	80.57083354117823	3.17472689180426	83.74556043298249	235.37051678555395	52.70793634957849	26.144809697211553	1.7180874943881876
EC-19D	227.8468057887583	4.905919351829642	232.75272514058793	846.5760507449162	131.74382345886303	83.79840622584686	12.3045761040484
EC-19E	235.36093959883058	6.401575780835525	241.7625153796661	485.84663227641636	137.44155726879706	90.46003544378097	7.459346886252554
EC-19F	121.93585732967512	3.7184286776584017	125.65428600733352	1101.7990204877049	93.10373342906229	27.344752429549477	1.4873714710633605
EC-19G	219.23875021886735	4.4999902725627905	223.73874049143012	811.6663489037178	145.29925487830977	69.43950506799479	4.4999902725627905
EC-19H	144.34952973808083	3.9580333023138152	148.30756304039465	234.42928905071238	78.33814587606047	61.727654653379474	4.283729208640893
EC-19I	188.05243550994587	4.002389822169115	192.05482533211497	305.86841920292403	104.06213537639698	79.87811906937513	4.112181064173754
EC-20	425.43301858423786	44.311657275406596	469.7446758596445	2070.719733738115	270.3750978049385	144.3276222333732	10.73029854592618
EC-20A	91.80786054649691	3.1095320527138712	94.91739259921079	264.297958082049	55.75691497282406	33.77552862780136	2.2754169458714912
EC-20B	36.34179294599166	1.2943346581931325	37.63612760418479	578.244008547782	19.87250022622387	15.241906405963958	1.2273863138038326
EC-20C	126.2833650917493	2.9077905644995923	129.1911556562489	1020.1777671082837	89.74568260589055	33.310187199607896	3.227495286250856
EC-20P	171	37	208	208	105	62	4
EC-21	8240.025543978594	123.2709719135822	8363.296515892176	9856.953525508461	4253.510588800578	3743.9642452063154	242.55070997170074
EC-21A	1368.4666133366889	16.221343376147118	1384.687956712836	1862.6545565672272	738.9689277978015	567.5035458443064	61.994139694581015
EC-21B	883.5619734030678	9.741340051663105	893.303313454731	1122.3049143731862	417.0350990209522	443.1348407054246	23.392033676691007
EC-21C	1000.8099604458828	11.201006832074793	1012.0109672779575	1227.0702984537936	514.4062387630349	468.17408306364615	18.229638619201726
EC-21D	345.3812073655278	3.7403551745254133	349.1215625400532	432.4676939289936	179.78350588871956	160.00891496603484	5.588786510773437
EC-21E	273.83082535679915	3.202978237677094	277.03380359447624	348.6662090883996	158.61886465879334	111.5922380799618	3.619722618044002
EC-21F	170.65038768661034	1.756451799560236	172.40683948617058	203.10525402152527	87.25089688693438	80.10473324846662	3.2947575512093508
EC-21G	350.70599634449803	4.54231353636784	355.24830988086586	449.8490674065755	176.22699345973442	159.9534474026117	14.525555482151901
EC-21H	402.61858003952017	5.865182905566595	408.48376294508677	699.8355316687607	202.22006232460825	192.49244189586364	7.906075819048304
EC-21P	3444	67	3511	3511	1779	1561	104
EC-22	7846.508829945655	171.29855073167636	8017.807380677331	10026.181904126068	4411.515938901234	3182.5372840482605	252.45560699616001
EC-22A	502.8617322388905	5.443178601754883	508.3049108406454	847.6651040192471	287.97988607415795	206.81329606566658	8.06855009906595
EC-22B	465.96102061952735	8.4391771019678	474.40019772149515	714.6502447980416	247.7268618774127	209.64692590151589	8.587232840598814
EC-22C	498.4510775523046	7.60014831793973	506.0512258702443	773.1146654981012	243.18871210589003	244.13472212858719	11.127643317827369
EC-22D	550.1321267624352	7.781137865626019	557.9132646280611	830.1205644625403	303.5401055950899	236.46328939578825	10.128731771556984
EC-22E	236.57696863789496	2.8860193734300044	239.46298801132497	352.8988733837972	143.1708239168606	89.99017046266036	3.4159742583740096
EC-22F	189.9455393697039	2.8223364752927735	192.76787584499667	286.50921958805424	113.91837252848393	73.46488304928751	2.562283791932464
EC-22G	554.190629701268	7.873629916183107	562.0642596174511	742.5321298087255	329.8074360627552	205.26370083816892	19.119492800343863
EC-22H	1081.8365329325006	16.195426069587498	1098.0319590020881	1495.3876340452148	635.9244605405187	395.8915129076841	50.02055948429792
EC-22I	217.5532021311297	3.257497009894531	220.81069914102423	325.30346852234425	131.25928020006523	81.86878329890182	4.425138632162661
EC-22P	3549	109	3658	3658	1975	1439	135
LK	143006.4387373529	3519.2241493393963	146525.68229673983	206634.96435136913	70786.7104474153	65445.77559976242	6773.97210022263
LK-1	80147.57948629375	1788.784370760501	81936.36385705425	102794.39759835895	38686.43428035843	37725.180146948	3735.9650589873313
LK-11	31151.86788978599	501.0710273869707	31652.938917172964	47304.22626307029	16546.54492624595	12935.335570917803	1669.9873926222306
LK-1103	5722.65540555253	102.39899277338388	5825.054398325914	8653.830692689215	3699.896482429499	1699.6621034457646	323.0968196772669
LK-1103050	2541.7773028424876	46.46614813910176	2588.2434509815894	3888.8646917839587	1607.9298155894116	771.6109669343266	162.23652031874943
LK-1103175	3180.8781027100426	55.93284463428212	3236.810947344325	4764.966000905256	2091.9666668400873	928.051136511438	160.86029935851747
LK-1106	911.7178942755638	15.072211469739731	926.7901057453035	1343.0068288407665	424.20552776140266	444.71012640398146	42.80224011017962
LK-1106230	911.7178942755638	15.072211469739731	926.7901057453035	1343.0068288407665	424.20552776140266	444.71012640398146	42.80224011017962
LK-1109	819.8921604024742	11.889763966973629	831.7819243694479	1293.6092699203703	337.39786780722187	451.3979868354752	31.09630575977718
LK-1109285	819.8921604024742	11.889763966973629	831.7819243694479	1293.6092699203703	337.39786780722187	451.3979868354752	31.09630575977718
LK-1118	593.1230961760695	7.558391958426639	600.6814881344961	947.8940505537767	265.36679028774387	309.75025776997705	18.006048118348566
LK-1118180	349.9199109593653	4.741481132337039	354.66139209170234	607.4333126047159	145.31696960814992	192.5222898652904	12.080651485925005
LK-1118230	243.20318521670416	2.8169108260895994	246.02009604279377	340.46073794906084	120.04982067959395	117.22796790468665	5.925396632423561
LK-1121	1060.6839728545028	15.181582604888428	1075.865555459391	1629.2040341507868	404.7772409544707	611.862602648366	44.04412925166604
LK-1121205	1060.6839728545028	15.181582604888428	1075.865555459391	1629.2040341507868	404.7772409544707	611.862602648366	44.04412925166604
LK-1124	1328.53506113104	17.15359231760333	1345.6886534486434	2047.2797196963377	573.8379355412808	688.7944254423774	65.90270014738188
LK-1124100	1328.53506113104	17.15359231760333	1345.6886534486434	2047.2797196963377	573.8379355412808	688.7944254423774	65.90270014738188
LK-1127	10725.292475908165	184.67117362249263	10909.963649530659	16909.33990073205	6032.885812194052	4016.7513568511768	675.6553068629378
LK-1127045	1783.311794312184	28.487773645413448	1811.7995679575974	2735.5684364073672	939.2401843974791	746.90489499588	97.16671491882502
LK-1127090	4657.108335466881	67.70952050034747	4724.817855967229	7368.854833400387	2904.3820635675356	1479.5124172488204	273.21385465052487
LK-1127100	4284.872346129101	88.47387947673172	4373.346225605833	6804.916630924297	2189.263564229037	1790.3340446064765	305.2747372935878
LK-1130	3331.6417346732314	47.29345113644028	3378.9351858096716	4817.474640857895	1666.7303567815472	1509.6615296418695	155.24984824981453
LK-1130075	3331.6417346732314	47.29345113644028	3378.9351858096716	4817.474640857895	1666.7303567815472	1509.6615296418695	155.24984824981453
LK-1131	3846.130086067891	58.34129792892593	3904.471383996817	5519.246623248801	1839.049578036982	1828.959730278726	178.12077775218313
LK-1131065	3846.130086067891	58.34129792892593	3904.471383996817	5519.246623248801	1839.049578036982	1828.959730278726	178.12077775218313
LK-1133	1969.3167577846448	29.743112669360592	1999.0598704540052	2948.160464701688	960.3646184929879	902.7658782980747	106.18626099358212
LK-1133210	1969.3167577846448	29.743112669360592	1999.0598704540052	2948.160464701688	960.3646184929879	902.7658782980747	106.18626099358212
LK-1136	842.8792449598748	11.767456938735565	854.6467018986103	1195.1800376786064	342.0327159587656	471.01957330201606	29.826955699093105
LK-1136365	842.8792449598748	11.767456938735565	854.6467018986103	1195.1800376786064	342.0327159587656	471.01957330201606	29.826955699093105
LK-12	9774.97431226966	133.29783077871446	9908.272143048376	13374.302580100437	4803.4950959218	4641.7375814492025	329.7416348986581
LK-1203	635.1076363482862	7.87561912534474	642.983255473631	915.6916615072888	389.2997692350988	222.73109557043958	23.076771542747792
LK-1203195	635.1076363482862	7.87561912534474	642.983255473631	915.6916615072888	389.2997692350988	222.73109557043958	23.076771542747792
LK-1206	580.7377031526622	8.497844094196498	589.2355472468587	790.3615288193562	297.32116319840793	262.36835190585515	21.048188048399116
